senseval2.d000.s000.t000	3) a superior skill that you can learn by study and practice and observationIn this context, "art"
senseval3.d002.s003.t000	1) evoking lifelike images within the mind.
senseval3.d002.s003.t002	16) come from; be connected by a relationship of blood, for exampleHowever, in the context of
senseval3.d002.s003.t004	1) of or relating to electronics; concerned with or using devices that operate on principles governing the behavior of
senseval3.d002.s004.t001	2) someone who contracts to receive and pay for a service or a certain number of issues of a publication
senseval3.d002.s004.t002	1) inhabit or live in; be an inhabitant ofIn the context of the sentence, "
senseval3.d002.s005.t002	1) a period of time equal to 1/24th of a dayIn the context of the
senseval3.d002.s005.t003	3) move toward, travel toward something or somebody or approach something or somebody.
senseval3.d002.s005.t004	1) be teeming, be abuzzThis definition is most suitable because "teem" in this
senseval3.d002.s005.t005	2) of more than usual emotionThis definition best fits the context of the sentence, as it implies that
senseval3.d002.s005.t007	2) the act of informing by verbal reportIn the context of the sentence, "reports"
senseval3.d002.s006.t001	1) of or relating to electronics; concerned with or using devices that operate on principles governing the behavior of
senseval3.d002.s006.t002	1) the aggregation of things (pedestrians or vehicles) coming and going in a particular locality during
senseval3.d002.s007.t000	7) a reading of a point in time as given by a clock.
senseval3.d002.s007.t001	7) a reading of a point in time as given by a clock.
senseval3.d002.s007.t004	2) someone who contracts to receive and pay for a service or a certain number of issues of a publication
senseval3.d002.s007.t005	5) avail oneself toIn this context, "use" refers to the act of subscribers employing
senseval3.d002.s007.t006	1) recognize as being; establish the identity of someone or somethingThis definition is the most suitable because it directly
senseval3.d002.s011.t000	1) a line of approachIn this context, "avenues" refers to a line of approach or a
senseval3.d002.s011.t002	2) a structure consisting of a room or set of rooms at a single position along a vertical scale.
senseval3.d002.s011.t003	2) of long duration; not newThis definition best fits the context of the sentence, where "old"
senseval3.d002.s011.t004	1) a structure that has a roof and walls and stands more or less permanently in one place.
senseval3.d002.s011.t005	2) the hollow muscular organ located behind the sternum and between the lungs; its rhythmic contra
senseval3.d002.s012.t000	21) inherit by lot or assignment22) slope downward23) lose an upright
senseval3.d002.s012.t001	1) a sign posted in a public place as an advertisementIn the given sentence, "poster
senseval3.d002.s012.t002	10) a framework that supports and protects a picture or a mirror.In the context of the sentence
senseval3.d002.s012.t003	1) a brittle transparent solid with irregular atomic structureIn the context of the sentence, "glass"
senseval3.d002.s012.t004	1) the inside lower horizontal surface (as of a room, hallway, tent, or other structure)
senseval3.d002.s012.t006	1) affording unobstructed entrance and exit; not shut or closed2) affording free passage or
senseval3.d002.s012.t007	1) the inside lower horizontal surface (as of a room, hallway, tent, or other structure)
senseval3.d002.s015.t000	2) preferred above all others and treated with partiality.
senseval3.d002.s015.t001	1) stay in one place and anticipate or expect somethingIn the given sentence, "I was in my
senseval3.d002.s015.t002	1) a contest with rules to determine a winnerIn the given sentence, "game" refers to a contest
senseval3.d002.s015.t003	9) begin or set in motionIn the context of the sentence, "start" refers to the initiation
senseval3.d002.s016.t000	3) perceive by a physical sensation, e.g., coming from the skin or musclesIn
senseval3.d002.s016.t002	6) have a beginning, of a temporal event.
senseval3.d002.s016.t003	1) throw a glance at; take a brief look atIn the given sentence, "glanced" refers
senseval3.d002.s016.t004	2) a piece of furniture having a smooth flat top that is usually supported by one or more vertical legs.
senseval3.d002.s016.t005	2) nearest in space or position; immediately adjoining without intervening spaceIn the given sentence, "
senseval3.d002.s016.t006	1) change one's facial expression by spreading the lips, often to signal pleasure
senseval3.d002.s016.t007	1) responsible for or chargeable with a reprehensible actIn the context of the sentence, "gu
senseval3.d002.s016.t009	2) articulate silently; form words with the lips only
senseval3.d002.s016.t010	1) a unit of language that native speakers can identifyIn this context, "words" refers to the
senseval3.d002.s016.t011	1) shaking and vibration at the surface of the earth resulting from underground movement along a fault plane of from
senseval3.d002.s017.t000	1) primarily temporal sense; being or indicating a relatively great or greater than average duration or passage of time or a duration
senseval3.d002.s017.t001	20) make use of or accept for some purposeIn the context of the sentence, "takes"
senseval3.d002.s017.t003	2) move pastIn the context of the sentence, "pass" refers to the action of the tembl
senseval3.d002.s018.t000	1) an instance or single occasion for some eventIn this context, "time" refers to a specific moment
senseval3.d002.s018.t001	2) enter or assume a certain state or conditionIn the context of the sentence, "got" refers to
senseval3.d002.s018.t002	1) a structure that has a roof and walls and stands more or less permanently in one placeIn the
senseval3.d002.s018.t003	2) set in motion, cause to startIn the context of the sentence, "started" refers to
senseval3.d002.s018.t004	3) shake or vibrate rapidly and intensively
senseval3.d002.s018.t005	2) a human offspring (son or daughter) of any ageIn this context, "child" refers
senseval3.d002.s018.t006	1) an artifact designed to be played withThis definition is the most suitable because it captures the essence
senseval3.d002.s018.t007	1) a simple machine consisting of a wheel with a groove in which a rope can run to change the direction
senseval3.d002.s018.t008	4) move or stir about violently
senseval3.d002.s021.t000	5) a building that houses a collection of books and other materials
senseval3.d002.s021.t001	2) hit against; come into sudden contact withIn the context of the sentence, "I was in the
senseval3.d002.s022.t000	1) tiresomely long; seemingly without endThe word "endless" in the given sentence
senseval3.d002.s022.t001	1) 1/60 of a minute; the basic unit of time adopted under the Systeme International d'
senseval3.d002.s022.t002	2) place in doubt or express doubtful speculation.
senseval3.d002.s022.t004	1) a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to
senseval3.d002.s022.t005	2) fold or collapseIn the context of the sentence, "buckle" refers to the potential
