senseval2.d000.s000.t000	A skill or technique acquired by study or practice; a branch of learning or a profession.
senseval3.d002.s040.t001	A large heavy-duty vehicle, typically with four wheels, used for transporting goods or materials.
senseval3.d002.s040.t002	Brought to a halt or standstill, typically by applying the brakes.
senseval3.d002.s040.t003	A traffic signal that indicates drivers should stop.
senseval3.d002.s040.t004	A point where two roads, paths, or edges meet.
senseval3.d002.s040.t006	To come into violent or forceful contact with something.
senseval3.d002.s041.t000	A portion or segment of something, especially one that is considered to be the most unpleasant or difficult aspect.
senseval3.d002.s041.t001	To observe or pay attention to something with one's eyes, often with interest or attention.
senseval3.d002.s041.t003	Moving or swinging back and forth in a smooth, flowing motion, often in a way that suggests a lack of control or stability
senseval3.d002.s041.t004	The upper part of the human body or the upper part of an animal that contains the brain and the eyes, mouth, and
senseval3.d002.s041.t005	A path or route, especially one that is used by vehicles.
senseval3.d002.s041.t006	To operate a vehicle, typically a car, in a particular direction.
senseval3.d002.s044.t000	A unit of length, equal to one-third of a yard or twelve inches.
senseval3.d002.s044.t001	A structure built out over water, such as a harbor, lake, or ocean, for docking boats or ships.
senseval3.d002.s045.t001	Exciting, thrilling, or sensational in a way that is meant to be impressive.
senseval3.d002.s046.t001	Extremely small; minimal; almost imperceptible.
senseval3.d002.s046.t002	A small fissure or break in a surface, especially one in a solid substance.
senseval3.d002.s047.t000	Causing something to be completely destroyed or severely damaged.
senseval3.d002.s047.t001	A phrase used to express annoyance, frustration, or exasperation.
senseval3.d002.s050.t001	One more than one.
senseval3.d002.s050.t002	In a building, a story or level above the ground or other lower levels, typically consisting of a continuous horizontal space enclosed by
senseval3.d002.s051.t000	To perceive or become aware of a sound, especially through the ear.
senseval3.d002.s051.t001	Pieces or portions of something.
senseval3.d002.s051.t002	A structure with a roof and walls, built for shelter or for some industrial or commercial purpose.
senseval3.d002.s051.t003	The upper part of the human body or the upper end of an animal, typically separated from the rest by a neck, containing
senseval3.d002.s051.t004	Making a sharp, loud, and often sudden noise, typically a breaking or splitting sound.
senseval3.d002.s052.t000	A feeling or opinion formed in the mind about something.
senseval3.d002.s052.t001	To cease to be alive.
senseval3.d002.s053.t000	To come to a conclusion or make a decision after considering different possibilities.
senseval3.d002.s053.t001	To arrive or get to a place.
senseval3.d002.s053.t002	A person's residence or family.
senseval3.d002.s053.t003	A building for human habitation, especially one that is not a flat or apartment.
senseval3.d002.s053.t004	Short, thin posts or poles used as supports for something, typically for temporary or special use, often for raising something above the
senseval3.d002.s054.t000	To come to a conclusion or make up one's mind about something after consideration or deliberation.
senseval3.d002.s055.t001	A sensation perceived by the nose, especially of a particular odor or fragrance.
senseval3.d002.s055.t002	A volatile flammable mixture of hydrocarbons, especially one derived from petroleum, used as a fuel or solvent.
senseval3.d002.s055.t003	To come or go by (a place) on the way from one place to another.
senseval3.d002.s055.t005	A passage or point where a road, river, or other obstacle is spanned by a bridge.
senseval3.d002.s056.t000	To perceive with the eyes; to have a visual sensation of.
senseval3.d002.s056.t001	Visible masses of water vapor in the sky, typically white, puffy, and light.
senseval3.d002.s056.t002	A body of water partially enclosed by land but with a wide mouth and connected to a larger body of water, such as an
senseval3.d002.s056.t004	An uncontrolled or destructive conflagration, typically occurring in a public place, especially a building, or a large area,
senseval3.d002.s057.t000	To have experienced or perceived something, especially a physical sensation or emotion.
senseval3.d002.s058.t000	The part of the body at the rear of the trunk from the base of the neck to the end of the spine.
senseval3.d002.s058.t002	The terminal extremities of the human body, located at the end of the arm, used for grasping and manipulating objects.
senseval3.d002.s058.t003	A violent or uncontrolled trembling movement of the body or a part of it, typically caused by emotion, cold, or a
senseval3.d002.s059.t000	To consider or form an opinion about something, especially in a vague or uncertain way.
senseval3.d002.s059.t003	The main part of a living organism that contains the brain, heart, and other vital organs, typically consisting of the head,
senseval3.d002.s059.t004	To cause to vibrate or tremble violently; to cause to move back and forth quickly and unsteadily.
senseval3.d002.s062.t000	To perceive with the eyes.
senseval3.d002.s062.t002	A building for human habitation, especially one that serves as a family's residence.
senseval3.d002.s062.t003	A body of water partially enclosed by land but with a wide mouth, connecting to a larger body of water.
senseval3.d002.s063.t000	Difficult or requiring a great effort.
senseval3.d002.s063.t001	To accept something as true or real, especially on the basis of evidence or argument.
senseval3.d002.s063.t002	An event or occurrence, especially one that is surprising or remarkable.
senseval3.d002.s066.t000	A structure with a roof and walls, typically larger than a shed, used for a variety of purposes, such as living,
